,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
1851,DMRC,0.955605719,,"
2021-12-31    7716000.0
2020-12-31    9776000.0
2019-12-31    5444000.0
2018-12-31    4318000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    55330000.0
2020-12-31    83789000.0
2019-12-31    49400000.0
2018-12-31    56565000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.139454
2020-12-31    0.116674
2019-12-31    0.110202
2018-12-31    0.076337
dtype: float64","
2021-12-31    13789000.0
2020-12-31    19696000.0
2019-12-31    11213000.0
2018-12-31    27278000.0
Name: Cash, dtype: float64","
2021-12-31    44011000.0
2020-12-31    83832000.0
2019-12-31    43294000.0
2018-12-31    49644000.0
Name: Total Current Assets, dtype: float64"
1852,SB,0.639751553,0.069,"
2021-12-31     88692000.0
2020-12-31    104715000.0
2019-12-31     86784000.0
2018-12-31     54606000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    679185000.0
2020-12-31    444692000.0
2019-12-31    472687000.0
2018-12-31    465779000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.130586
2020-12-31    0.235478
2019-12-31    0.183597
2018-12-31    0.117236
dtype: float64","
2021-12-31    101004000.0
2020-12-31     90038000.0
2019-12-31     78938000.0
2018-12-31     51879000.0
Name: Cash, dtype: float64","
2021-12-31    124116000.0
2020-12-31    134734000.0
2019-12-31    135989000.0
2018-12-31    101262000.0
Name: Total Current Assets, dtype: float64"
1853,2UA.F,,0.0143,"
2022-03-31    53700000.0
2021-03-31    24800000.0
2020-03-31    35800000.0
2019-03-31    55700000.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31    472500000.0
2021-03-31    458700000.0
2020-03-31    141600000.0
2019-03-31     59000000.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.113651
2021-03-31    0.054066
2020-03-31    0.252825
2019-03-31    0.944068
dtype: float64","
2022-03-31    51300000.0
2021-03-31    45700000.0
2020-03-31    37600000.0
2019-03-31     5900000.0
Name: Cash, dtype: float64","
2022-03-31    117800000.0
2021-03-31    105600000.0
2020-03-31     94000000.0
2019-03-31     62000000.0
Name: Total Current Assets, dtype: float64"
1854,TOI,-1.666666667,,"
2021-12-31    29798000.0
2020-12-31    28607000.0
2019-12-31    13585451.0
2018-12-31           NaN
Name: Total Current Liabilities, dtype: float64","
2021-12-31    104159000.0
2020-12-31     28101000.0
2019-12-31     -5921016.0
2018-12-31            NaN
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.286082
2020-12-31    1.018006
2019-12-31   -2.294446
2018-12-31         NaN
dtype: float64","
2021-12-31    114299000.0
2020-12-31      5998000.0
2019-12-31      2446201.0
2018-12-31            NaN
Name: Cash, dtype: float64","
2021-12-31    154056000.0
2020-12-31     29720000.0
2019-12-31     21792664.0
2018-12-31            NaN
Name: Total Current Assets, dtype: float64"
1855,ADB.F,,,"
2021-12-03    6.932000e+09
2020-11-27    5.512000e+09
2019-11-29    8.191000e+09
2018-11-30    4.301126e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-03    1.479700e+10
2020-11-27    1.326400e+10
2019-11-29    1.053000e+10
2018-11-30    9.362114e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-03    0.468473
2020-11-27    0.415561
2019-11-29    0.777873
2018-11-30    0.459418
dtype: float64","
2021-12-03    3.844000e+09
2020-11-27    4.478000e+09
2019-11-29    2.650000e+09
2018-11-30    1.642775e+09
Name: Cash, dtype: float64","
2021-12-03    8.669000e+09
2020-11-27    8.146000e+09
2019-11-29    6.495000e+09
2018-11-30    4.857039e+09
Name: Total Current Assets, dtype: float64"
1856,MLAIW,,,,,,,
1857,0HTG.L,,,"
2022-06-30    3.055000e+10
2021-06-30    2.762400e+10
2020-06-30    2.361500e+10
2019-06-30    2.410900e+10
Name: Total Current Liabilities, dtype: float64","
2022-06-30   -7.090000e+08
2021-06-30    1.791000e+09
2020-06-30    1.789000e+09
2019-06-30    6.328000e+09
Name: Total Stockholder Equity, dtype: float64","
2022-06-30   -43.088858
2021-06-30    15.423786
2020-06-30    13.200112
2019-06-30     3.809893
dtype: float64","
2022-06-30    4.717000e+09
2021-06-30    3.407000e+09
2020-06-30    2.771000e+09
2019-06-30    2.531000e+09
Name: Cash, dtype: float64","
2022-06-30    3.293500e+10
2021-06-30    3.104800e+10
2020-06-30    2.594000e+10
2019-06-30    2.574700e+10
Name: Total Current Assets, dtype: float64"
1858,ESTA,1.375375375,,,,,,
1859,SIOX,1.425661914,,"
2022-03-31    13002000.0
2021-03-31    10848000.0
2020-03-31    32043000.0
2019-03-31    43499000.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31     60348000.0
2021-03-31    123367000.0
2020-03-31     61558000.0
2019-03-31     56213000.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.215450
2021-03-31    0.087933
2020-03-31    0.520533
2019-03-31    0.773825
dtype: float64","
2022-03-31     63729000.0
2021-03-31    118986000.0
2020-03-31     80752000.0
2019-03-31    106999000.0
Name: Cash, dtype: float64","
2022-03-31     71736000.0
2021-03-31    132333000.0
2020-03-31     85430000.0
2019-03-31    114584000.0
Name: Total Current Assets, dtype: float64"
1860,MBWM,1.413043478,0.0366,"
2021-12-31    4.381691e+09
2020-12-31    3.533258e+09
2019-12-31    2.797008e+09
2018-12-31    2.569476e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    456559000.0
2020-12-31    441554000.0
2019-12-31    416561000.0
2018-12-31    375249000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    9.597206
2020-12-31    8.001871
2019-12-31    6.714522
2018-12-31    6.847389
dtype: float64","
2021-12-31    975160000.0
2020-12-31    626006000.0
2019-12-31    223031000.0
2018-12-31     66254000.0
Name: Cash, dtype: float64","
2021-12-31    1.005197e+09
2020-12-31    6.614590e+08
2019-12-31    2.441270e+08
2018-12-31    8.606100e+07
Name: Total Current Assets, dtype: float64"
1861,AESC,,,,,,,
1862,0QQ2.L,,,"
2021-12-31    907800000.0
2020-12-31    572700000.0
2019-12-31    546200000.0
2018-12-31    661200000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.987700e+09
2020-12-31    1.922000e+09
2019-12-31    1.899000e+09
2018-12-31    1.745400e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.456709
2020-12-31    0.297971
2019-12-31    0.287625
2018-12-31    0.378824
dtype: float64","
2021-12-31    511000000.0
2020-12-31    468600000.0
2019-12-31    408100000.0
2018-12-31    282200000.0
Name: Cash, dtype: float64","
2021-12-31    1.140200e+09
2020-12-31    1.075600e+09
2019-12-31    1.045600e+09
2018-12-31    8.919000e+08
Name: Total Current Assets, dtype: float64"
1863,THAC,,,"
2021-12-31    244737.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -13738331.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.017814
dtype: float64","
2021-12-31    504606.0
Name: Cash, dtype: float64","
2021-12-31    1227830.0
Name: Total Current Assets, dtype: float64"
1864,B3K.F,,0.0183,"
2021-12-31    9.460112e+09
2020-12-31    8.031790e+09
2019-12-31    7.519619e+09
2018-12-31    7.372253e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.957228e+09
2020-12-31    3.562038e+09
2019-12-31    3.456109e+09
2018-12-31    3.176447e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2.390591
2020-12-31    2.254830
2019-12-31    2.175747
2018-12-31    2.320912
dtype: float64","
2021-12-31    883730000.0
2020-12-31    842408000.0
2019-12-31    887985000.0
2018-12-31    513588000.0
Name: Cash, dtype: float64","
2021-12-31    5.931123e+09
2020-12-31    5.275876e+09
2019-12-31    4.822841e+09
2018-12-31    4.396644e+09
Name: Total Current Assets, dtype: float64"
1865,CIFR,0.407673861,,"
2021-12-31    499251.0
2021-01-31    176567.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    353531167.0
2021-01-31        -3480.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31     0.001412
2021-01-31   -50.737644
dtype: float64","
2021-12-31    209841257.0
2021-01-31            NaN
Name: Cash, dtype: float64","
2021-12-31    223660082.0
2021-01-31            NaN
Name: Total Current Assets, dtype: float64"
1866,SURF,1.192214112,,"
2021-12-31    20023000.0
2020-12-31    17651000.0
2019-12-31    19274000.0
2018-12-31    27177000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    118900000.0
2020-12-31    155747000.0
2019-12-31     56666000.0
2018-12-31    102862000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.168402
2020-12-31    0.113331
2019-12-31    0.340133
2018-12-31    0.264208
dtype: float64","
2021-12-31     56045000.0
2020-12-31    175141000.0
2019-12-31     46755000.0
2018-12-31     82912000.0
Name: Cash, dtype: float64","
2021-12-31    157346000.0
2020-12-31    180509000.0
2019-12-31    107926000.0
2018-12-31    164601000.0
Name: Total Current Assets, dtype: float64"
1867,SOJC,,,,,,,
1868,VINE,,,"
2021-12-31    2176704.0
2020-12-31    1794091.0
2019-12-31     471818.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    17075990.0
2020-12-31    -1463158.0
2019-12-31     -425122.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.127472
2020-12-31   -1.226177
2019-12-31   -1.109841
dtype: float64","
2021-12-31    16063941.0
2020-12-31        4485.0
2019-12-31        5840.0
Name: Cash, dtype: float64","
2021-12-31    18257537.0
2020-12-31      326721.0
2019-12-31       46480.0
Name: Total Current Assets, dtype: float64"
1869,IUI1.F,4.5,,"
2021-12-31    1.149800e+09
2020-12-31    9.652000e+08
2019-12-31    1.030200e+09
2018-12-31    8.206000e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.190110e+10
2020-12-31    9.731500e+09
2019-12-31    8.263800e+09
2018-12-31    6.678800e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.096613
2020-12-31    0.099183
2019-12-31    0.124664
2018-12-31    0.122866
dtype: float64","
2021-12-31    1.290900e+09
2020-12-31    1.622600e+09
2019-12-31    1.167600e+09
2018-12-31    8.579000e+08
Name: Cash, dtype: float64","
2021-12-31    5.844900e+09
2020-12-31    6.625900e+09
2019-12-31    4.662600e+09
2018-12-31    4.333200e+09
Name: Total Current Assets, dtype: float64"
1870,NAAS,,,"
2021-12-31    115938000.0
2020-12-31     43450000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    25069000.0
2020-12-31     9764000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    4.624756
2020-12-31    4.450020
dtype: float64","
2021-12-31    8726000.0
2020-12-31    3665000.0
Name: Cash, dtype: float64","
2021-12-31    126964000.0
2020-12-31     48358000.0
Name: Total Current Assets, dtype: float64"
1871,ALSAR,,,,,,,
1872,ARCT,0.712863401,,"
2021-12-31    99537000.0
2020-12-31    49521000.0
2019-12-31    21324000.0
2018-12-31    12577000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    228211000.0
2020-12-31    396553000.0
2019-12-31     25792000.0
2018-12-31     13642000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.436162
2020-12-31    0.124879
2019-12-31    0.826768
2018-12-31    0.921932
dtype: float64","
2021-12-31    370492000.0
2020-12-31    462895000.0
2019-12-31     71353000.0
2018-12-31     36709000.0
Name: Cash, dtype: float64","
2021-12-31    378961000.0
2020-12-31    467789000.0
2019-12-31     74290000.0
2018-12-31     41828000.0
Name: Total Current Assets, dtype: float64"
1873,DFFN,0.645354304,,"
2021-12-31    2927684.0
2020-12-31    2435783.0
2019-12-31    1721421.0
2018-12-31     804044.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    34911467.0
2020-12-31    24814182.0
2019-12-31    20134262.0
2018-12-31    15611559.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.083860
2020-12-31    0.098161
2019-12-31    0.085497
2018-12-31    0.051503
dtype: float64","
2021-12-31    37313558.0
2020-12-31    18515595.0
2019-12-31    14177349.0
2018-12-31     7991172.0
Name: Cash, dtype: float64","
2021-12-31    37823573.0
2020-12-31    18776420.0
2019-12-31    14649813.0
2018-12-31     8914231.0
Name: Total Current Assets, dtype: float64"
1874,AKA,-1.272727273,,"
2021-12-31    108015000.0
2020-12-31     41245000.0
2019-12-31     19000000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    451026000.0
2020-12-31    128901000.0
2019-12-31    103679000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.239487
2020-12-31    0.319974
2019-12-31    0.183258
dtype: float64","
2021-12-31    38832000.0
2020-12-31    26259000.0
2019-12-31     5472000.0
Name: Cash, dtype: float64","
2021-12-31    184332000.0
2020-12-31     65486000.0
2019-12-31     30219000.0
Name: Total Current Assets, dtype: float64"
1875,ALGT,2.331967213,,"
2021-12-31    663045000.0
2020-12-31    689345000.0
2019-12-31    612584000.0
2018-12-31    513996000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.223552e+09
2020-12-31    6.993630e+08
2019-12-31    8.835510e+08
2018-12-31    6.903210e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.541902
2020-12-31    0.985676
2019-12-31    0.693320
2018-12-31    0.744575
dtype: float64","
2021-12-31    363378000.0
2020-12-31    152764000.0
2019-12-31    121888000.0
2018-12-31     81520000.0
Name: Cash, dtype: float64","
2021-12-31    1.338411e+09
2020-12-31    9.436330e+08
2019-12-31    5.622210e+08
2018-12-31    4.952480e+08
Name: Total Current Assets, dtype: float64"
1876,YTPG,,,"
2021-12-31    2303288.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -13780108.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.167146
dtype: float64","
2021-12-31    2141060.0
Name: Cash, dtype: float64","
2021-12-31    2523180.0
Name: Total Current Assets, dtype: float64"
1877,SDC,0.247336377,,"
2021-12-31    178240000.0
2020-12-31    186541000.0
2019-12-31    206856000.0
2018-12-31    117473000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    171498000.0
2020-12-31    308070000.0
2019-12-31    333119000.0
2018-12-31    -90437000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.039312
2020-12-31    0.605515
2019-12-31    0.620967
2018-12-31   -1.298948
dtype: float64","
2021-12-31    224860000.0
2020-12-31    316724000.0
2019-12-31    318458000.0
2018-12-31    313929000.0
Name: Cash, dtype: float64","
2021-12-31    467740000.0
2020-12-31    580776000.0
2019-12-31    590488000.0
2018-12-31    442426000.0
Name: Total Current Assets, dtype: float64"
1878,COVTY,,0.092700005,"
2021-12-31    3.606000e+09
2020-12-31    2.364000e+09
2019-12-31    2.135000e+09
2018-12-31    2.583000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    7.696000e+09
2020-12-31    5.607000e+09
2019-12-31    5.207000e+09
2018-12-31    5.342000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.468555
2020-12-31    0.421616
2019-12-31    0.410025
2018-12-31    0.483527
dtype: float64","
2021-12-31    6.490000e+08
2020-12-31    1.404000e+09
2019-12-31    7.480000e+08
2018-12-31    8.650000e+08
Name: Cash, dtype: float64","
2021-12-31    6.961000e+09
2020-12-31    6.190000e+09
2019-12-31    4.727000e+09
2018-12-31    5.283000e+09
Name: Total Current Assets, dtype: float64"
1879,STRE,,,"
2021-12-31    1270653.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -18640634.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.068166
dtype: float64","
2021-12-31    666300.0
Name: Cash, dtype: float64","
2021-12-31    892050.0
Name: Total Current Assets, dtype: float64"
1880,GWH,0.190261206,,"
2021-12-31    13622000.0
2020-12-31     8394000.0
2019-12-31     2888000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    205159000.0
2020-12-31    -27888000.0
2019-12-31    -32158000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.066397
2020-12-31   -0.300990
2019-12-31   -0.089807
dtype: float64","
2021-12-31    238940000.0
2020-12-31      4901000.0
2019-12-31     18290000.0
Name: Cash, dtype: float64","
2021-12-31    245518000.0
2020-12-31      6861000.0
2019-12-31     18948000.0
Name: Total Current Assets, dtype: float64"
1881,MGNX,0.656565657,,"
2021-12-31    74578000.0
2020-12-31    50673000.0
2019-12-31    45167000.0
2018-12-31    59940000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    239618000.0
2020-12-31    295884000.0
2019-12-31    230628000.0
2018-12-31    242877000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.311237
2020-12-31    0.171260
2019-12-31    0.195844
2018-12-31    0.246792
dtype: float64","
2021-12-31    123469000.0
2020-12-31    181131000.0
2019-12-31    126472000.0
2018-12-31    220128000.0
Name: Cash, dtype: float64","
2021-12-31    279560000.0
2020-12-31    312594000.0
2019-12-31    239785000.0
2018-12-31    269124000.0
Name: Total Current Assets, dtype: float64"
1882,ESLOF,,0.0146,"
2021-12-31    8.931000e+09
2020-12-31    6.171000e+09
2019-12-31    5.617000e+09
2018-12-31    7.474000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.518700e+10
2020-12-31    3.226800e+10
2019-12-31    3.479600e+10
2018-12-31    3.289900e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.253815
2020-12-31    0.191242
2019-12-31    0.161427
2018-12-31    0.227180
dtype: float64","
2021-12-31    3.293000e+09
2020-12-31    8.683000e+09
2019-12-31    4.836000e+09
2018-12-31    1.829000e+09
Name: Cash, dtype: float64","
2021-12-31    9.280000e+09
2020-12-31    1.372100e+10
2019-12-31    1.075000e+10
2018-12-31    7.008000e+09
Name: Total Current Assets, dtype: float64"
1883,EQRX,5.410958904,,"
2021-12-31    39646000.0
2020-12-31    14196000.0
2019-12-31    28041000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.514839e+09
2020-12-31    4.820820e+08
2019-12-31   -8.506000e+06
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.026172
2020-12-31    0.029447
2019-12-31   -3.296614
dtype: float64","
2021-12-31    1.678542e+09
2020-12-31    4.896820e+08
2019-12-31    1.847800e+07
Name: Cash, dtype: float64","
2021-12-31    1.706202e+09
2020-12-31    4.922760e+08
2019-12-31    1.850300e+07
Name: Total Current Assets, dtype: float64"
1884,HDI.F,,0.0234,"
2022-01-30    2.869300e+10
2021-01-31    2.316600e+10
2020-02-02    1.837500e+10
2019-02-03    1.671600e+10
Name: Total Current Liabilities, dtype: float64","
2022-01-30   -1.696000e+09
2021-01-31    3.299000e+09
2020-02-02   -3.116000e+09
2019-02-03   -1.878000e+09
Name: Total Stockholder Equity, dtype: float64","
2022-01-30   -16.918042
2021-01-31     7.022128
2020-02-02    -5.896983
2019-02-03    -8.900958
dtype: float64","
2022-01-30    2.343000e+09
2021-01-31    7.895000e+09
2020-02-02    2.133000e+09
2019-02-03    1.778000e+09
Name: Cash, dtype: float64","
2022-01-30    2.905500e+10
2021-01-31    2.847700e+10
2020-02-02    1.981000e+10
2019-02-03    1.852900e+10
Name: Total Current Assets, dtype: float64"
